fecha_hecho,prediccion_delitos,alcaldia_hecho,delito
2024-09-29,1.7102858500777622,COYOACAN,ROBO A NEGOCIO CON VIOLENCIA
2024-09-28,0.8243581127099535,MIGUEL HIDALGO,ROBO A NEGOCIO CON VIOLENCIA
2024-09-28,0.5196866989442858,AZCAPOTZALCO,ROBO A NEGOCIO CON VIOLENCIA
2024-09-27,0.6018229010517049,VENUSTIANO CARRANZA,ROBO A NEGOCIO CON VIOLENCIA
2024-10-01,0.5176797524114255,IZTACALCO,ROBO A NEGOCIO CON VIOLENCIA
2024-09-27,1.0320034250762875,ALVARO OBREGON,ROBO A NEGOCIO CON VIOLENCIA
2024-10-01,2.031251434375147,CUAUHTEMOC,ROBO A NEGOCIO CON VIOLENCIA
2024-09-23,0.5001230315538407,XOCHIMILCO,ROBO A NEGOCIO CON VIOLENCIA
2023-12-29,0.5,FUERA DE CDMX,ROBO A NEGOCIO CON VIOLENCIA
2024-08-15,1.2539062574505806,LA MAGDALENA CONTRERAS,ROBO A NEGOCIO CON VIOLENCIA
2024-09-25,1.3148193364042138,TLAHUAC,ROBO A NEGOCIO CON VIOLENCIA
2024-09-24,0.5078125,MILPA ALTA,ROBO A NEGOCIO CON VIOLENCIA
2024-09-25,0.5039386780718189,CUAJIMALPA DE MORELOS,ROBO A NEGOCIO CON VIOLENCIA
2024-04-22,0.5000000000145519,CDMX (INDETERMINADA),ROBO A NEGOCIO CON VIOLENCIA
2024-08-06,0.5000076293945312,TLALPAN,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-07-22,0.5000004768371582,IZTAPALAPA,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-06-10,0.5000038146972656,GUSTAVO A. MADERO,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-09-07,0.5000000000000018,BENITO JUAREZ,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-09-17,0.5,COYOACAN,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-08-07,0.5,MIGUEL HIDALGO,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-09-17,0.5,AZCAPOTZALCO,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-06-30,0.5000000596046448,VENUSTIANO CARRANZA,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-08-30,0.5000000298023224,IZTACALCO,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-08-19,0.5,ALVARO OBREGON,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-09-19,0.5000000074505806,CUAUHTEMOC,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-07-08,0.5000002384185791,XOCHIMILCO,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-06-09,0.5000610370188951,FUERA DE CDMX,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-05-14,0.5,LA MAGDALENA CONTRERAS,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-08-30,0.5,TLAHUAC,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2023-12-04,0.5,MILPA ALTA,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2023-02-05,0.5,CUAJIMALPA DE MORELOS,HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-09-25,0.6572265627328306,CDMX (INDETERMINADA),HOMICIDIO CULPOSO POR TRANSITO VEHICULAR (CAIDA)
2024-08-11,0.5,TLALPAN,PERDIDA DE LA VIDA POR QUEMADURA
2024-09-27,0.5,IZTAPALAPA,PERDIDA DE LA VIDA POR QUEMADURA
2024-10-01,0.5,GUSTAVO A. MADERO,PERDIDA DE LA VIDA POR QUEMADURA
2024-06-13,0.5,BENITO JUAREZ,PERDIDA DE LA VIDA POR QUEMADURA
2024-09-22,0.53125,COYOACAN,PERDIDA DE LA VIDA POR QUEMADURA
2024-08-08,0.5,MIGUEL HIDALGO,PERDIDA DE LA VIDA POR QUEMADURA
2024-05-09,0.5,AZCAPOTZALCO,PERDIDA DE LA VIDA POR QUEMADURA
2022-11-24,0.5,VENUSTIANO CARRANZA,PERDIDA DE LA VIDA POR QUEMADURA
2023-03-24,0.5,IZTACALCO,PERDIDA DE LA VIDA POR QUEMADURA
2023-11-09,0.5000000004656613,ALVARO OBREGON,PERDIDA DE LA VIDA POR QUEMADURA
2024-09-26,0.5,CUAUHTEMOC,PERDIDA DE LA VIDA POR QUEMADURA
2024-07-04,0.5,XOCHIMILCO,PERDIDA DE LA VIDA POR QUEMADURA
2024-09-27,0.6250009539076089,FUERA DE CDMX,PERDIDA DE LA VIDA POR QUEMADURA
2024-05-07,0.5,LA MAGDALENA CONTRERAS,PERDIDA DE LA VIDA POR QUEMADURA
2024-02-25,0.53125,TLAHUAC,PERDIDA DE LA VIDA POR QUEMADURA
2024-04-02,0.5,MILPA ALTA,PERDIDA DE LA VIDA POR QUEMADURA
2024-07-16,0.500030517578125,CUAJIMALPA DE MORELOS,PERDIDA DE LA VIDA POR QUEMADURA
2024-10-01,0.5873694596158094,TLALPAN,FRAUDE
2024-09-28,1.7024195741844095,IZTAPALAPA,FRAUDE
2024-09-29,1.4147488415487086,GUSTAVO A. MADERO,FRAUDE
2024-09-28,1.9664157608716915,BENITO JUAREZ,FRAUDE
2024-09-29,1.5772218189277243,COYOACAN,FRAUDE
2024-09-28,1.7339997265098073,MIGUEL HIDALGO,FRAUDE
2024-09-28,0.947204238822914,AZCAPOTZALCO,FRAUDE
2024-09-30,1.0904165908850536,VENUSTIANO CARRANZA,FRAUDE
2024-09-27,1.582287997038676,IZTACALCO,FRAUDE
2024-09-30,0.6908126974443336,ALVARO OBREGON,FRAUDE
2024-10-01,1.1824017782920802,CUAUHTEMOC,FRAUDE
2024-09-25,1.2657487102166953,XOCHIMILCO,FRAUDE
2024-09-18,0.5195313692093042,FUERA DE CDMX,FRAUDE
2024-09-24,1.2856532458421204,LA MAGDALENA CONTRERAS,FRAUDE
2024-09-28,0.900398827172265,TLAHUAC,FRAUDE
2024-09-26,0.7500085905783584,MILPA ALTA,FRAUDE
2024-10-01,0.5321064360235824,CUAJIMALPA DE MORELOS,FRAUDE
2024-09-28,0.8250676744383176,CDMX (INDETERMINADA),FRAUDE
2024-09-20,0.5626239777784576,TLALPAN,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-30,1.034479450454585,IZTAPALAPA,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-30,0.5012743818389256,GUSTAVO A. MADERO,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-17,0.7500000000000071,BENITO JUAREZ,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-03,0.7500333786229092,COYOACAN,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-20,0.5000000037252903,MIGUEL HIDALGO,LESIONES INTENCIONALES POR ARMA BLANCA
2024-07-05,0.5000000000582077,AZCAPOTZALCO,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-25,0.5080567598342896,VENUSTIANO CARRANZA,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-18,0.5078220367431641,IZTACALCO,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-21,0.500076293945316,ALVARO OBREGON,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-23,0.5000009705623256,CUAUHTEMOC,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-28,0.500000000000572,XOCHIMILCO,LESIONES INTENCIONALES POR ARMA BLANCA
2024-09-08,0.5021975189465593,FUERA DE CDMX,LESIONES INTENCIONALES POR ARMA BLANCA
2024-10-01,0.5,LA MAGDALENA CONTRERAS,LESIONES INTENCIONALES POR ARMA BLANCA
2024-08-20,0.5322265625618456,TLAHUAC,LESIONES INTENCIONALES POR ARMA BLANCA
2024-05-29,0.5000004768371582,MILPA ALTA,LESIONES INTENCIONALES POR ARMA BLANCA
2024-08-24,0.5,CUAJIMALPA DE MORELOS,LESIONES INTENCIONALES POR ARMA BLANCA
2024-10-01,0.9605513523897279,CDMX (INDETERMINADA),LESIONES INTENCIONALES POR ARMA BLANCA
2024-06-26,0.5,TLALPAN,DENUNCIA DE HECHOS
2023-02-05,0.5,IZTAPALAPA,DENUNCIA DE HECHOS
2024-08-14,0.5000002384185791,GUSTAVO A. MADERO,DENUNCIA DE HECHOS
2021-07-13,0.5,BENITO JUAREZ,DENUNCIA DE HECHOS
2024-07-24,0.5,COYOACAN,DENUNCIA DE HECHOS
2024-01-04,0.5,MIGUEL HIDALGO,DENUNCIA DE HECHOS
2023-08-23,0.5,AZCAPOTZALCO,DENUNCIA DE HECHOS
2024-03-07,0.5,VENUSTIANO CARRANZA,DENUNCIA DE HECHOS
2020-03-03,0.5,IZTACALCO,DENUNCIA DE HECHOS
2023-01-07,0.5,ALVARO OBREGON,DENUNCIA DE HECHOS
2024-02-27,0.5,CUAUHTEMOC,DENUNCIA DE HECHOS
2023-07-04,0.5,XOCHIMILCO,DENUNCIA DE HECHOS
2020-08-29,0.5,FUERA DE CDMX,DENUNCIA DE HECHOS
2019-04-16,0.5000000002373781,LA MAGDALENA CONTRERAS,DENUNCIA DE HECHOS
2024-09-24,0.5000000002328306,TLAHUAC,DENUNCIA DE HECHOS
2019-03-21,0.5000000149011612,MILPA ALTA,DENUNCIA DE HECHOS
2019-02-17,0.5007324218759095,CUAJIMALPA DE MORELOS,DENUNCIA DE HECHOS
2024-09-29,0.5166020393380681,TLALPAN,LESIONES INTENCIONALES
2024-09-26,0.5003700257548189,IZTAPALAPA,LESIONES INTENCIONALES
2024-09-01,0.5000611553551018,GUSTAVO A. MADERO,LESIONES INTENCIONALES
2024-09-13,0.5000000000000071,BENITO JUAREZ,LESIONES INTENCIONALES
2024-09-25,0.5629905462278657,COYOACAN,LESIONES INTENCIONALES
2024-09-18,0.562503818422556,MIGUEL HIDALGO,LESIONES INTENCIONALES
2024-08-24,0.5625610351999057,AZCAPOTZALCO,LESIONES INTENCIONALES
2024-09-12,0.5000009537470795,VENUSTIANO CARRANZA,LESIONES INTENCIONALES
2024-09-05,0.5,IZTACALCO,LESIONES INTENCIONALES
2024-09-28,0.5156250037252921,ALVARO OBREGON,LESIONES INTENCIONALES
2024-10-01,0.5088320970535289,CUAUHTEMOC,LESIONES INTENCIONALES
2024-09-13,0.566409111053872,XOCHIMILCO,LESIONES INTENCIONALES
2024-09-15,0.5009765625000001,FUERA DE CDMX,LESIONES INTENCIONALES
2024-09-15,0.5,LA MAGDALENA CONTRERAS,LESIONES INTENCIONALES
2024-09-10,0.5,TLAHUAC,LESIONES INTENCIONALES
2024-07-02,0.5000000000000071,MILPA ALTA,LESIONES INTENCIONALES
2024-08-27,0.5000019073486333,CUAJIMALPA DE MORELOS,LESIONES INTENCIONALES
2024-09-30,0.5117270064213724,CDMX (INDETERMINADA),LESIONES INTENCIONALES
2024-09-21,0.5000000006402843,TLALPAN,ROBO DE DINERO
2024-09-22,0.7539062500001137,IZTAPALAPA,ROBO DE DINERO
2024-09-24,0.5009784847500215,GUSTAVO A. MADERO,ROBO DE DINERO
2024-09-26,0.5312500000291038,BENITO JUAREZ,ROBO DE DINERO
2024-09-27,0.500061072758399,COYOACAN,ROBO DE DINERO
2024-09-13,0.5002746619284162,MIGUEL HIDALGO,ROBO DE DINERO
2024-08-24,0.5000000000145519,AZCAPOTZALCO,ROBO DE DINERO
2024-09-29,0.5000000009313226,VENUSTIANO CARRANZA,ROBO DE DINERO
2024-09-15,0.5117187501168705,IZTACALCO,ROBO DE DINERO
2024-08-14,0.5000000000000058,ALVARO OBREGON,ROBO DE DINERO
2024-09-18,0.547566925073655,CUAUHTEMOC,ROBO DE DINERO
2024-08-30,1.0,XOCHIMILCO,ROBO DE DINERO
2024-08-11,0.5,FUERA DE CDMX,ROBO DE DINERO
2024-07-08,0.500061631668359,LA MAGDALENA CONTRERAS,ROBO DE DINERO
2024-09-24,0.5,TLAHUAC,ROBO DE DINERO
2024-06-29,0.5000000018626451,MILPA ALTA,ROBO DE DINERO
2024-08-12,0.5078163146972656,CUAJIMALPA DE MORELOS,ROBO DE DINERO
2024-09-29,0.5000000074505806,CDMX (INDETERMINADA),ROBO DE DINERO
2024-09-30,0.9411872720910041,TLALPAN,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-09-27,1.4236606684419744,IZTAPALAPA,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-10-01,0.9066330840911581,GUSTAVO A. MADERO,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-10-01,1.3157263173839038,BENITO JUAREZ,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-10-01,1.2263346788433,COYOACAN,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-10-01,0.7090488712162863,MIGUEL HIDALGO,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-10-01,0.626957655536125,AZCAPOTZALCO,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-09-30,1.4087764784631793,VENUSTIANO CARRANZA,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-09-26,1.1878767107002837,IZTACALCO,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-10-01,0.6336543238741937,ALVARO OBREGON,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-10-01,1.8167462129170344,CUAUHTEMOC,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-10-01,0.7675824314956969,XOCHIMILCO,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-07-27,0.50390625,FUERA DE CDMX,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-09-30,0.6875011065283295,LA MAGDALENA CONTRERAS,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-09-30,1.0081951211978586,TLAHUAC,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-09-27,0.5313110370198189,MILPA ALTA,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-09-25,0.5626230617090288,CUAJIMALPA DE MORELOS,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-09-19,0.5,CDMX (INDETERMINADA),DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL
2024-09-20,0.5781889334944061,TLALPAN,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-10-01,0.5088403566562931,IZTAPALAPA,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-27,0.5010094673198617,GUSTAVO A. MADERO,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-22,0.7539062509354242,BENITO JUAREZ,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-29,1.0632944258691777,COYOACAN,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-29,0.5020525455624067,MIGUEL HIDALGO,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-25,0.5375976637070039,AZCAPOTZALCO,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-30,0.5079202801043863,VENUSTIANO CARRANZA,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-10-01,0.5488357702863385,IZTACALCO,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-25,0.5703201320724105,ALVARO OBREGON,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-28,0.7500028654075798,CUAUHTEMOC,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-22,1.0001225769647153,XOCHIMILCO,DANO EN PROPIEDAD AJENA INTENCIONAL
2023-07-18,0.5,FUERA DE CDMX,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-04,0.5039215089057052,LA MAGDALENA CONTRERAS,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-10-01,0.6250000074514901,TLAHUAC,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-28,0.5000011324885386,MILPA ALTA,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-16,0.5937500000038654,CUAJIMALPA DE MORELOS,DANO EN PROPIEDAD AJENA INTENCIONAL
2024-06-15,0.5,CDMX (INDETERMINADA),DANO EN PROPIEDAD AJENA INTENCIONAL
2024-09-23,0.5509959646451572,TLALPAN,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-26,1.023698297172885,IZTAPALAPA,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-28,0.5317895920035198,GUSTAVO A. MADERO,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-23,0.5000000002910951,BENITO JUAREZ,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-29,0.5000000000327418,COYOACAN,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-06,0.500000059604645,MIGUEL HIDALGO,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-17,0.5000152592551786,AZCAPOTZALCO,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-08,0.5000019410035821,VENUSTIANO CARRANZA,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-27,0.5019531548023225,IZTACALCO,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-07-31,0.5000000037471182,ALVARO OBREGON,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-10,0.500244140625,CUAUHTEMOC,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-06-28,0.5166015627619345,XOCHIMILCO,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-28,2.37602944808413,FUERA DE CDMX,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-08-11,0.5001220703125,LA MAGDALENA CONTRERAS,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-27,0.7519760141185547,TLAHUAC,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-29,0.500000060084858,MILPA ALTA,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-06-09,0.5,CUAJIMALPA DE MORELOS,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-07-06,0.5000000000000001,CDMX (INDETERMINADA),ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA
2024-09-28,1.00027759002945,TLALPAN,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-27,0.6348885353734774,IZTAPALAPA,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-24,0.7854614258049577,GUSTAVO A. MADERO,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-30,1.0196228114364638,BENITO JUAREZ,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-27,0.6890279251442595,COYOACAN,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-30,0.5002594001280798,MIGUEL HIDALGO,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-19,0.5011797138227703,AZCAPOTZALCO,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-22,0.645263914026275,VENUSTIANO CARRANZA,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-20,0.5800781292218744,IZTACALCO,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-17,0.6894536026564504,ALVARO OBREGON,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-29,0.5122262431941925,CUAUHTEMOC,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-29,0.5000000018626497,XOCHIMILCO,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-05,0.5,FUERA DE CDMX,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-25,0.5000457791616101,LA MAGDALENA CONTRERAS,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-18,0.6564025882399864,TLAHUAC,DANO EN PROPIEDAD AJENA CULPOSA
2024-07-17,0.5000154991069083,MILPA ALTA,DANO EN PROPIEDAD AJENA CULPOSA
2024-09-13,0.5004883427250206,CUAJIMALPA DE MORELOS,DANO EN PROPIEDAD AJENA CULPOSA
2023-09-10,0.5000000000291038,CDMX (INDETERMINADA),DANO EN PROPIEDAD AJENA CULPOSA
2024-09-19,0.7619667091717082,TLALPAN,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-29,0.810763480325644,IZTAPALAPA,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-06,0.5078898743086242,GUSTAVO A. MADERO,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-30,0.5166025162034651,BENITO JUAREZ,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-29,0.5083017349279686,COYOACAN,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-26,1.0002747927831026,MIGUEL HIDALGO,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-19,0.5000019236541107,AZCAPOTZALCO,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-17,0.5001223089957989,VENUSTIANO CARRANZA,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-30,0.6289673076246347,IZTACALCO,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-29,0.6443190223217716,ALVARO OBREGON,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-10-01,0.6143245883370456,CUAUHTEMOC,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-20,0.5000307560258079,XOCHIMILCO,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-06-27,0.5,FUERA DE CDMX,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-08-31,0.5000000038417056,LA MAGDALENA CONTRERAS,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-14,0.5006104111671449,TLAHUAC,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-08-16,0.5,MILPA ALTA,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-08-21,0.5009918212890625,CUAJIMALPA DE MORELOS,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-08-13,0.5,CDMX (INDETERMINADA),ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA
2024-09-30,0.6510028930255476,TLALPAN,LESIONES INTENCIONALES POR GOLPES
2024-09-28,1.8892631947988572,IZTAPALAPA,LESIONES INTENCIONALES POR GOLPES
2024-09-28,1.3339914593321684,GUSTAVO A. MADERO,LESIONES INTENCIONALES POR GOLPES
2024-09-28,0.5020946339064989,BENITO JUAREZ,LESIONES INTENCIONALES POR GOLPES
2024-09-30,0.6662131460071263,COYOACAN,LESIONES INTENCIONALES POR GOLPES
2024-09-30,0.5195784652685345,MIGUEL HIDALGO,LESIONES INTENCIONALES POR GOLPES
2024-09-27,1.1455178305041338,AZCAPOTZALCO,LESIONES INTENCIONALES POR GOLPES
2024-09-27,0.6733437201610721,VENUSTIANO CARRANZA,LESIONES INTENCIONALES POR GOLPES
2024-09-30,0.5651934766942883,IZTACALCO,LESIONES INTENCIONALES POR GOLPES
2024-10-01,0.5342004947184643,ALVARO OBREGON,LESIONES INTENCIONALES POR GOLPES
2024-10-01,0.9756593223631955,CUAUHTEMOC,LESIONES INTENCIONALES POR GOLPES
2024-09-22,0.5359316473063802,XOCHIMILCO,LESIONES INTENCIONALES POR GOLPES
2024-10-01,0.6426086807624857,FUERA DE CDMX,LESIONES INTENCIONALES POR GOLPES
2024-09-30,0.5625993168733885,LA MAGDALENA CONTRERAS,LESIONES INTENCIONALES POR GOLPES
2024-09-24,0.7500959075988929,TLAHUAC,LESIONES INTENCIONALES POR GOLPES
2024-09-29,0.5024528577928535,MILPA ALTA,LESIONES INTENCIONALES POR GOLPES
2024-09-12,0.5019683844875553,CUAJIMALPA DE MORELOS,LESIONES INTENCIONALES POR GOLPES
2024-09-30,1.1593314527892975,CDMX (INDETERMINADA),LESIONES INTENCIONALES POR GOLPES
2024-05-28,0.5,TLALPAN,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2024-06-30,0.5,IZTAPALAPA,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2021-05-23,0.5,GUSTAVO A. MADERO,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2019-09-16,0.501953125,BENITO JUAREZ,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2019-10-13,0.5,COYOACAN,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2022-01-11,0.5,MIGUEL HIDALGO,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2019-02-13,0.8768235955235211,AZCAPOTZALCO,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2019-05-19,1.501953125,VENUSTIANO CARRANZA,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2019-02-08,0.8932922399638493,IZTACALCO,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2019-12-14,0.5000000037252903,ALVARO OBREGON,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2022-03-15,0.5,CUAUHTEMOC,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2021-08-03,0.5,XOCHIMILCO,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2017-12-25,0.6250000600703083,FUERA DE CDMX,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2024-06-18,0.5,LA MAGDALENA CONTRERAS,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2019-09-07,0.5,TLAHUAC,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2018-12-04,0.5,MILPA ALTA,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2019-02-11,0.500030517578125,CUAJIMALPA DE MORELOS,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA
2024-09-30,0.5197528645013707,TLALPAN,ROBO A NEGOCIO SIN VIOLENCIA
2024-09-30,0.8248711583017176,IZTAPALAPA,ROBO A NEGOCIO SIN VIOLENCIA
2024-09-25,1.000020899054224,GUSTAVO A. MADERO,ROBO A NEGOCIO SIN VIOLENCIA
2024-09-20,0.6361222607695562,BENITO JUAREZ,ROBO A NEGOCIO SIN VIOLENCIA
2024-09-29,0.8322240499000114,COYOACAN,ROBO A NEGOCIO SIN VIOLENCIA
2024-09-26,0.884493857756536,MIGUEL HIDALGO,ROBO A NEGOCIO SIN VIOLENCIA
